inning,ball,event,batting_team,bowling_team,team_1,team_1_before_pct,team_1_after_pct,team_1_delta_pct,team_2,team_2_before_pct,team_2_after_pct,team_2_delta_pct
1,0.1,wd,Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,50,50,0,Rajasthan Royals,50,50,0
1,0.2,0,Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,50,50,0,Rajasthan Royals,50,50,0
1,0.3,0,Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,50,50,0,Rajasthan Royals,50,50,0
1,0.4,0,Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,50,50,0,Rajasthan Royals,50,50,0
1,0.5,1,Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,50,50,0,Rajasthan Royals,50,50,0
1,0.6,5wd,Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,50,50,0,Rajasthan Royals,50,50,0
1,0.7,4,Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,50,90,40,Rajasthan Royals,50,10,-40
1,0.8,0,Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,90,50,-40,Rajasthan Royals,10,50,40
1,1.1,0,Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,90,50,-40,Rajasthan Royals,10,50,40
1,1.2,wd,Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,90,60,-30,Rajasthan Royals,10,40,30
1,1.3,0,Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,60,50,-10,Rajasthan Royals,40,50,10
1,1.4,1,Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,60,50,-10,Rajasthan Royals,40,50,10
1,1.5,1,Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,60,50,-10,Rajasthan Royals,40,50,10
1,1.6,0,Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,60,50,-10,Rajasthan Royals,40,50,10
1,1.7,4,Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,60,50,-10,Rajasthan Royals,40,50,10
1,2.1,0,Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,60,50,-10,Rajasthan Royals,40,50,10
1,2.2,1,Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,50,50,0,Rajasthan Royals,50,50,0
1,2.3,1,Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,50,50,0,Rajasthan Royals,50,50,0
