inning,ball,batting_team,bowling_team,event,signal,previous_event,event_pair,runs_total,batsman_runs,wides,noballs,byes,legbyes,is_wicket,wicket_kind,is_boundary,is_four,is_six,is_dot_ball,is_extra,boundary_streak_before,boundary_streak_after,six_streak_before,six_streak_after,dot_streak_before,dot_streak_after,balls_since_previous_wicket,balls_since_previous_boundary,batting_team_before_pct,batting_team_after_pct,batting_team_delta_pct,batting_team_abs_delta_pct,fielding_team_before_pct,fielding_team_after_pct,fielding_team_delta_pct,pricing_source_before,pricing_source_after,timestamp
2,7.5,Delhi Capitals,Gujarat Titans,1,single,0,0>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,1,0,,5,58,59,1,1,42,41,-1,trade,trade,2026-04-08T16:46:10.960Z
2,7.6,Delhi Capitals,Gujarat Titans,1,single,1,1>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,,6,65,65,0,0,35,35,0,trade,trade,2026-04-08T16:47:07.099Z
2,8.1,Delhi Capitals,Gujarat Titans,0+W,wicket,1,1>0+W,0,0,0,0,0,0,true,caught,false,false,false,true,false,0,0,0,0,0,1,,7,66,64,-2,2,34,36,2,trade,trade,2026-04-08T16:48:03.238Z
2,8.2,Delhi Capitals,Gujarat Titans,1,single,0+W,0+W>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,1,0,1,8,58,58,0,0,42,42,0,trade,trade,2026-04-08T16:48:59.376Z
2,8.3,Delhi Capitals,Gujarat Titans,4,four,1,1>4,4,4,0,0,0,0,false,,true,true,false,false,false,0,1,0,0,0,0,2,9,57.3,57,-0.3,0.3,42.7,43,0.3,trade,trade,2026-04-08T16:49:55.515Z
2,8.4,Delhi Capitals,Gujarat Titans,6,six,4,4>6,6,6,0,0,0,0,false,,true,false,true,false,false,1,2,0,1,0,0,3,1,59,60,1,1,41,40,-1,trade,trade,2026-04-08T16:50:51.653Z
2,8.5,Delhi Capitals,Gujarat Titans,6,six,6,6>6,6,6,0,0,0,0,false,,true,false,true,false,false,2,3,1,2,0,0,4,1,56,57,1,1,44,43,-1,trade,trade,2026-04-08T16:51:47.792Z
2,8.6,Delhi Capitals,Gujarat Titans,4,four,6,6>4,4,4,0,0,0,0,false,,true,true,false,false,false,3,4,2,0,0,0,5,1,56,56,0,0,44,44,0,trade,trade,2026-04-08T16:52:43.931Z
2,9.1,Delhi Capitals,Gujarat Titans,0,dot,4,4>0,0,0,0,0,0,0,false,,false,false,false,true,false,4,0,0,0,0,1,6,1,59,50,-9,9,41,50,9,trade,trade,2026-04-08T16:53:40.069Z
2,9.2,Delhi Capitals,Gujarat Titans,0,dot,0,0>0,0,0,0,0,0,0,false,,false,false,false,true,false,0,0,0,0,1,2,7,2,45,45,0,0,55,55,0,trade,trade,2026-04-08T16:54:36.208Z
2,9.3,Delhi Capitals,Gujarat Titans,0,dot,0,0>0,0,0,0,0,0,0,false,,false,false,false,true,false,0,0,0,0,2,3,8,3,45,52,7,7,55,48,-7,trade,trade,2026-04-08T16:55:32.347Z
2,9.4,Delhi Capitals,Gujarat Titans,4,four,0,0>4,4,4,0,0,0,0,false,,true,true,false,false,false,0,1,0,0,3,0,9,4,55,55,0,0,45,45,0,trade,trade,2026-04-08T16:56:28.485Z
2,9.5,Delhi Capitals,Gujarat Titans,0+W,wicket,4,4>0+W,0,0,0,0,0,0,true,caught,false,false,false,true,false,1,0,0,0,0,1,10,1,53,53,0,0,47,47,0,trade,trade,2026-04-08T16:57:24.624Z
2,9.6,Delhi Capitals,Gujarat Titans,0+W,wicket,0+W,0+W>0+W,0,0,0,0,0,0,true,bowled,false,false,false,true,false,0,0,0,0,1,2,1,2,52,52,0,0,48,48,0,trade,trade,2026-04-08T16:58:20.762Z
2,10.1,Delhi Capitals,Gujarat Titans,6,six,0+W,0+W>6,6,6,0,0,0,0,false,,true,false,true,false,false,0,1,0,1,2,0,1,3,52,52,0,0,48,48,0,trade,trade,2026-04-08T16:59:16.901Z
2,10.2,Delhi Capitals,Gujarat Titans,1,single,6,6>1,1,1,0,0,0,0,false,,false,false,false,false,false,1,0,1,0,0,0,2,1,52,53,1,1,48,47,-1,trade,trade,2026-04-08T17:00:13.040Z
2,10.3,Delhi Capitals,Gujarat Titans,1,single,1,1>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,3,2,53,52,-1,1,47,48,1,trade,trade,2026-04-08T17:01:09.178Z
2,10.4,Delhi Capitals,Gujarat Titans,1,single,1,1>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,4,3,52,52,0,0,48,48,0,trade,trade,2026-04-08T17:02:05.317Z
2,10.5,Delhi Capitals,Gujarat Titans,2,double,1,1>2,2,2,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,5,4,51,49,-2,2,49,51,2,trade,trade,2026-04-08T17:03:01.455Z
2,10.6,Delhi Capitals,Gujarat Titans,0,dot,2,2>0,0,0,0,0,0,0,false,,false,false,false,true,false,0,0,0,0,0,1,6,5,49,51,2,2,51,49,-2,trade,trade,2026-04-08T17:03:57.594Z
2,11.1,Delhi Capitals,Gujarat Titans,1,single,0,0>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,1,0,7,6,50,49,-1,1,50,51,1,trade,trade,2026-04-08T17:04:53.733Z
2,11.2,Delhi Capitals,Gujarat Titans,0,dot,1,1>0,0,0,0,0,0,0,false,,false,false,false,true,false,0,0,0,0,0,1,8,7,49,49,0,0,51,51,0,trade,trade,2026-04-08T17:05:49.871Z
2,11.3,Delhi Capitals,Gujarat Titans,1,single,0,0>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,1,0,9,8,49,48,-1,1,51,52,1,trade,trade,2026-04-08T17:06:46.010Z
2,11.4,Delhi Capitals,Gujarat Titans,1,single,1,1>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,10,9,48,48,0,0,52,52,0,trade,trade,2026-04-08T17:07:42.149Z
2,11.5,Delhi Capitals,Gujarat Titans,wd,extra,1,1>wd,1,0,1,0,0,0,false,,false,false,false,false,true,0,0,0,0,0,0,11,10,48,47,-1,1,52,53,1,trade,trade,2026-04-08T17:08:38.287Z
2,11.6,Delhi Capitals,Gujarat Titans,1,single,wd,wd>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,12,11,51,51,0,0,49,49,0,trade,trade,2026-04-08T17:09:34.426Z
2,11.7,Delhi Capitals,Gujarat Titans,1,single,1,1>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,13,12,48,48,0,0,52,52,0,trade,trade,2026-04-08T17:10:30.564Z
2,12.1,Delhi Capitals,Gujarat Titans,1,single,1,1>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,14,13,46,45,-1,1,54,55,1,trade,trade,2026-04-08T17:11:26.703Z
2,12.2,Delhi Capitals,Gujarat Titans,4,four,1,1>4,4,4,0,0,0,0,false,,true,true,false,false,false,0,1,0,0,0,0,15,14,50,50,0,0,50,50,0,trade,trade,2026-04-08T17:12:22.842Z
2,12.3,Delhi Capitals,Gujarat Titans,0,dot,4,4>0,0,0,0,0,0,0,false,,false,false,false,true,false,1,0,0,0,0,1,16,1,46,46,0,0,54,54,0,trade,trade,2026-04-08T17:13:18.980Z
2,12.4,Delhi Capitals,Gujarat Titans,2,double,0,0>2,2,2,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,1,0,17,2,45,45,0,0,55,55,0,trade,trade,2026-04-08T17:14:15.119Z
2,12.5,Delhi Capitals,Gujarat Titans,1,single,2,2>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,18,3,42,42,0,0,58,58,0,trade,trade,2026-04-08T17:15:11.257Z
2,12.6,Delhi Capitals,Gujarat Titans,4,four,1,1>4,4,4,0,0,0,0,false,,true,true,false,false,false,0,1,0,0,0,0,19,4,39,28,-11,11,61,72,11,trade,trade,2026-04-08T17:16:07.396Z
2,13.1,Delhi Capitals,Gujarat Titans,1,single,4,4>1,1,1,0,0,0,0,false,,false,false,false,false,false,1,0,0,0,0,0,20,1,29,29,0,0,71,71,0,trade,trade,2026-04-08T17:17:03.535Z
2,13.2,Delhi Capitals,Gujarat Titans,1,single,1,1>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,21,2,28,28,0,0,72,72,0,trade,trade,2026-04-08T17:17:59.673Z
2,13.3,Delhi Capitals,Gujarat Titans,1,single,1,1>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,22,3,29,29,0,0,71,71,0,trade,trade,2026-04-08T17:18:55.812Z
2,13.4,Delhi Capitals,Gujarat Titans,0,dot,1,1>0,0,0,0,0,0,0,false,,false,false,false,true,false,0,0,0,0,0,1,23,4,37,37,0,0,63,63,0,trade,trade,2026-04-08T17:19:51.950Z
2,13.5,Delhi Capitals,Gujarat Titans,1,single,0,0>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,1,0,24,5,37,37,0,0,63,63,0,trade,trade,2026-04-08T17:20:48.089Z
2,13.6,Delhi Capitals,Gujarat Titans,0+W,wicket,1,1>0+W,0,0,0,0,0,0,true,caught,false,false,false,true,false,0,0,0,0,0,1,25,6,36.3,37,0.7,0.7,63.7,63,-0.7,trade,trade,2026-04-08T17:21:44.228Z
2,14.1,Delhi Capitals,Gujarat Titans,wd,extra,0+W,0+W>wd,1,0,1,0,0,0,false,,false,false,false,false,true,0,0,0,0,1,0,1,7,34,30,-4,4,66,70,4,trade,trade,2026-04-08T17:22:40.366Z
2,14.2,Delhi Capitals,Gujarat Titans,4,four,wd,wd>4,4,4,0,0,0,0,false,,true,true,false,false,false,0,1,0,0,0,0,2,8,30,30,0,0,70,70,0,trade,trade,2026-04-08T17:23:36.505Z
2,14.3,Delhi Capitals,Gujarat Titans,1,single,4,4>1,1,1,0,0,0,0,false,,false,false,false,false,false,1,0,0,0,0,0,3,1,30,30,0,0,70,70,0,trade,trade,2026-04-08T17:24:32.644Z
2,14.4,Delhi Capitals,Gujarat Titans,1,single,1,1>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,4,2,30,30,0,0,70,70,0,trade,trade,2026-04-08T17:25:28.782Z
2,14.5,Delhi Capitals,Gujarat Titans,1,single,1,1>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,5,3,35,35,0,0,65,65,0,trade,trade,2026-04-08T17:26:24.921Z
2,14.6,Delhi Capitals,Gujarat Titans,0,dot,1,1>0,0,0,0,0,0,0,false,,false,false,false,true,false,0,0,0,0,0,1,6,4,38,38,0,0,62,62,0,trade,trade,2026-04-08T17:27:21.059Z
2,14.7,Delhi Capitals,Gujarat Titans,0,dot,0,0>0,0,0,0,0,0,0,false,,false,false,false,true,false,0,0,0,0,1,2,7,5,36,35,-1,1,64,65,1,trade,trade,2026-04-08T17:28:17.198Z
2,15.1,Delhi Capitals,Gujarat Titans,4,four,0,0>4,4,4,0,0,0,0,false,,true,true,false,false,false,0,1,0,0,2,0,8,6,42,41,-1,1,58,59,1,trade,trade,2026-04-08T17:29:13.337Z
2,15.2,Delhi Capitals,Gujarat Titans,wd,extra,4,4>wd,1,0,1,0,0,0,false,,false,false,false,false,true,1,0,0,0,0,0,9,1,48,48,0,0,52,52,0,trade,trade,2026-04-08T17:30:09.475Z
2,15.3,Delhi Capitals,Gujarat Titans,1,single,wd,wd>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,10,2,49,49,0,0,51,51,0,trade,trade,2026-04-08T17:31:05.614Z
2,15.4,Delhi Capitals,Gujarat Titans,5,other,1,1>5,5,5,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,11,3,44,44,0,0,56,56,0,trade,trade,2026-04-08T17:32:01.752Z
2,15.5,Delhi Capitals,Gujarat Titans,4,four,5,5>4,4,4,0,0,0,0,false,,true,true,false,false,false,0,1,0,0,0,0,12,4,44,45,1,1,56,55,-1,trade,trade,2026-04-08T17:32:57.891Z
2,15.6,Delhi Capitals,Gujarat Titans,1,single,4,4>1,1,1,0,0,0,0,false,,false,false,false,false,false,1,0,0,0,0,0,13,1,41,41,0,0,59,59,0,trade,trade,2026-04-08T17:33:54.030Z
2,15.7,Delhi Capitals,Gujarat Titans,0,dot,1,1>0,0,0,0,0,0,0,false,,false,false,false,true,false,0,0,0,0,0,1,14,2,39,38,-1,1,61,62,1,trade,trade,2026-04-08T17:34:50.168Z
2,16.1,Delhi Capitals,Gujarat Titans,1,single,0,0>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,1,0,15,3,31,28,-3,3,69,72,3,trade,trade,2026-04-08T17:35:46.307Z
2,16.2,Delhi Capitals,Gujarat Titans,1,single,1,1>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,16,4,19,19,0,0,81,81,0,trade,trade,2026-04-08T17:36:42.446Z
2,16.3,Delhi Capitals,Gujarat Titans,0,dot,1,1>0,0,0,0,0,0,0,false,,false,false,false,true,false,0,0,0,0,0,1,17,5,22,22,0,0,78,78,0,trade,trade,2026-04-08T17:37:38.584Z
2,16.4,Delhi Capitals,Gujarat Titans,0+W,wicket,0,0>0+W,0,0,0,0,0,0,true,run out,false,false,false,true,false,0,0,0,0,1,2,18,6,26,26,0,0,74,74,0,trade,trade,2026-04-08T17:38:34.723Z
2,16.5,Delhi Capitals,Gujarat Titans,wd,extra,0+W,0+W>wd,1,0,1,0,0,0,false,,false,false,false,false,true,0,0,0,0,2,0,1,7,32,33,1,1,68,67,-1,trade,trade,2026-04-08T17:39:30.861Z
2,16.6,Delhi Capitals,Gujarat Titans,wd,extra,wd,wd>wd,1,0,1,0,0,0,false,,false,false,false,false,true,0,0,0,0,0,0,2,8,14,13,-1,1,86,87,1,trade,trade,2026-04-08T17:40:27.000Z
2,16.7,Delhi Capitals,Gujarat Titans,4,four,wd,wd>4,4,4,0,0,0,0,false,,true,true,false,false,false,0,1,0,0,0,0,3,9,12,12,0,0,88,88,0,trade,trade,2026-04-08T17:40:52.667Z
2,16.8,Delhi Capitals,Gujarat Titans,0+W,wicket,4,4>0+W,0,0,0,0,0,0,true,caught,false,false,false,true,false,1,0,0,0,0,1,4,1,11.8,11,-0.8,0.8,88.2,89,0.8,trade,trade,2026-04-08T17:41:18.333Z
2,17.1,Delhi Capitals,Gujarat Titans,1,single,0+W,0+W>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,1,0,1,2,9.4,10,0.6,0.6,90.6,90,-0.6,trade,trade,2026-04-08T17:41:44.000Z
2,17.2,Delhi Capitals,Gujarat Titans,2,double,1,1>2,2,2,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,2,3,12,11,-1,1,88,89,1,trade,trade,2026-04-08T17:42:28.000Z
2,17.3,Delhi Capitals,Gujarat Titans,0,dot,2,2>0,0,0,0,0,0,0,false,,false,false,false,true,false,0,0,0,0,0,1,3,4,8,7,-1,1,92,93,1,trade,trade,2026-04-08T17:43:08.000Z
2,17.4,Delhi Capitals,Gujarat Titans,1,single,0,0>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,1,0,4,5,6,5,-1,1,94,95,1,trade,trade,2026-04-08T17:43:34.000Z
2,17.5,Delhi Capitals,Gujarat Titans,4,four,1,1>4,4,4,0,0,0,0,false,,true,true,false,false,false,0,1,0,0,0,0,5,6,8,7,-1,1,92,93,1,trade,trade,2026-04-08T17:44:09.000Z
2,17.6,Delhi Capitals,Gujarat Titans,1,single,4,4>1,1,1,0,0,0,0,false,,false,false,false,false,false,1,0,0,0,0,0,6,1,9,9,0,0,91,91,0,trade,trade,2026-04-08T17:44:44.000Z
2,18.1,Delhi Capitals,Gujarat Titans,wd,extra,1,1>wd,1,0,1,0,0,0,false,,false,false,false,false,true,0,0,0,0,0,0,7,2,8,8,0,0,92,92,0,trade,trade,2026-04-08T17:46:33.000Z
2,18.2,Delhi Capitals,Gujarat Titans,6,six,wd,wd>6,6,6,0,0,0,0,false,,true,false,true,false,false,0,1,0,1,0,0,8,3,32,30,-2,2,68,70,2,trade,trade,2026-04-08T17:49:18.000Z
2,18.3,Delhi Capitals,Gujarat Titans,4,four,6,6>4,4,4,0,0,0,0,false,,true,true,false,false,false,1,2,1,0,0,0,9,1,42,53,11,11,58,47,-11,trade,trade,2026-04-08T17:49:45.000Z
2,18.4,Delhi Capitals,Gujarat Titans,6,six,4,4>6,6,6,0,0,0,0,false,,true,false,true,false,false,2,3,0,1,0,0,10,1,47,47,0,0,53,53,0,trade,trade,2026-04-08T17:51:30.000Z
2,18.5,Delhi Capitals,Gujarat Titans,1,single,6,6>1,1,1,0,0,0,0,false,,false,false,false,false,false,3,0,1,0,0,0,11,1,54.1,57,2.9,2.9,45.9,43,-2.9,trade,trade,2026-04-08T17:52:51.000Z
2,18.6,Delhi Capitals,Gujarat Titans,4,four,1,1>4,4,4,0,0,0,0,false,,true,true,false,false,false,0,1,0,0,0,0,12,2,60,53.8,-6.2,6.2,40,46.2,6.2,trade,trade,2026-04-08T17:53:33.000Z
2,18.7,Delhi Capitals,Gujarat Titans,1,single,4,4>1,1,1,0,0,0,0,false,,false,false,false,false,false,1,0,0,0,0,0,13,1,58,58.7,0.7,0.7,42,41.3,-0.7,trade,trade,2026-04-08T17:54:51.500Z
2,19.1,Delhi Capitals,Gujarat Titans,4,four,1,1>4,4,4,0,0,0,0,false,,true,true,false,false,false,0,1,0,0,0,0,14,2,75,75,0,0,25,25,0,trade,trade,2026-04-08T17:56:10.000Z
2,19.2,Delhi Capitals,Gujarat Titans,0+W,wicket,4,4>0+W,0,0,0,0,0,0,true,caught,false,false,false,true,false,1,0,0,0,0,1,15,1,46,47,1,1,54,53,-1,trade,trade,2026-04-08T17:57:53.000Z
2,19.3,Delhi Capitals,Gujarat Titans,1,single,0+W,0+W>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,1,0,1,2,40,41,1,1,60,59,-1,trade,trade,2026-04-08T17:59:07.000Z
2,19.4,Delhi Capitals,Gujarat Titans,6,six,1,1>6,6,6,0,0,0,0,false,,true,false,true,false,false,0,1,0,1,0,0,2,3,97,95,-2,2,3,5,2,trade,trade,2026-04-08T18:00:54.000Z
2,19.5,Delhi Capitals,Gujarat Titans,0,dot,6,6>0,0,0,0,0,0,0,false,,false,false,false,true,false,1,0,1,0,0,1,3,1,81,81,0,0,19,19,0,trade,trade,2026-04-08T18:02:27.000Z
2,19.6,Delhi Capitals,Gujarat Titans,0+W,wicket,0,0>0+W,0,0,0,0,0,0,true,run out,false,false,false,true,false,0,0,0,0,1,2,4,2,1,1,0,0,99,99,0,trade,trade,2026-04-08T18:07:17.000Z
